Date	0
1978-03-15	-10.021203745829796
1978-03-17	-11.976720872483291
1978-04-16	-10.406485746079786
1978-06-07	-12.451609288521835
1978-06-14	-10.33587890291242
1978-08-24	-9.85401838041299
1978-09-18	-11.163543979604169
1978-11-20	-12.680914144188339
1979-01-01	-13.082614225866754
1979-01-05	-9.504882731553677
1979-01-14	-13.070274657224758
1979-03-02	-12.331614425813637
1979-04-07	-11.743246516018573
1979-05-04	-10.402901467342438
1979-05-07	-9.837755190541683
1979-07-25	-8.387677407464139
1979-07-30	-9.31194417066813
1979-09-06	-11.871367412163316
1979-10-01	-12.170733201329147
1979-10-10	-7.4373490211802
1979-11-03	-10.969445629213643
1979-12-04	-9.076938781619095
1980-01-04	-8.275186785939185
1980-02-11	-5.616607489346067
1980-03-04	-6.158759447802837
1980-03-24	-8.00473720351091
1980-03-26	-5.386706502929001
1980-04-08	-5.430230189208897
1980-06-29	-5.566842122646576
1980-08-05	-6.942946741963855
1980-08-06	-4.5435832426934475
1980-08-12	-2.553184443810506
1980-11-14	-5.228550504765568
1980-12-20	-3.8675991774600282
1981-02-01	-4.436136550643392
1981-03-20	-4.26885068194222
1981-05-01	-5.4869805049826725
1981-05-21	-4.353513403250204
1981-06-23	-6.731443933294295
1981-08-09	-4.50208545398831
1981-08-14	-6.219946003117028
1981-09-06	-2.449262515545689
1981-09-17	-4.551546702416297
1981-10-29	-5.063496447776167
1981-11-17	-5.650972898424932
1981-11-28	-4.078732852551657
1981-12-17	-4.748781896657071
1982-01-04	-6.605718330872468
1982-01-08	-5.036560851394094
1982-01-16	-6.94857021363507
1982-02-07	-6.248890937612437
1982-02-09	-5.326420281266256
1982-03-23	-4.6586440055280045
1982-03-30	-5.318602804730129
1982-05-02	-6.3846995270081734
1982-05-08	-4.60504534484596
1982-06-13	-7.775288067747386
1982-08-21	-5.786514498035623
1982-08-23	-3.6505728991879236
1982-09-17	-9.03649780323803
1982-10-01	-6.02143555957989
1982-11-14	-2.907634045967049
1982-12-07	-5.2831993810571
